dataset,cutoff_doy,cutoff_label,lead_days_to_Mar1,predictor_set,model_family,features,reg_rmse,reg_mse_skill_vs_climatology,reg_correlation,reg_correlation_pvalue,min_o3_rmse_DU,min_o3_mse_skill_vs_climatology,min_o3_correlation,min_o3_correlation_pvalue,cls_roc_auc,cls_brier_score,cls_brier_skill_vs_climatology,top25_hit_rate,top25_false_alarm_rate,top25_precision,top25_tp,top25_fp,top25_tn,top25_fn,n_samples,n_events,usable_predictability
B2000WCN001002,43,02-12,17,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.674792132352619,0.3119593019393193,0.5595808550777241,2.7414721206840306e-18,6.2735324277545,0.20854572830368479,0.462452595567277,2.9391751050343803e-12,0.66768525592055,0.19666304224359318,-0.05230001913509086,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,43,02-12,17,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.7968847528201595,0.481047068383025,0.6940646184837531,8.547010303827952e-31,5.744982746523169,0.3362890381006006,0.5804650400977021,7.36955587707394e-20,0.7806213394448689,0.15634267426329063,0.16344526535335013,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,43,02-12,17,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.3183993603523865,0.3834720329499075,0.6194622634732295,4.10972471573508e-23,6.051536102488696,0.26356776489449707,0.515970721791952,2.4208272588249917e-15,0.7151769798828622,0.19131543921720384,-0.023686189598038032,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,43,02-12,17,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.544364029395632,0.3385857691203835,0.5844131556669696,3.612120230067425e-20,6.189598592105011,0.2295818543226723,0.4853224354576614,1.6429834803514138e-13,0.6961420932009168,0.1965357404984016,-0.051618855926321316,0.3333333333333333,0.22077922077922077,0.3333333333333333,17,34,120,34,205,51,False
B2000WCN001002,43,02-12,17,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",4.8145461333474335,0.6420277659689037,0.801275608010471,3.6023300005696615e-47,5.070421064500994,0.4830011402950295,0.6950395963382683,6.5444685439265105e-31,0.8393175451998982,0.13599915890498773,0.2722988728059448,0.5490196078431373,0.14935064935064934,0.5490196078431373,28,23,131,23,205,51,False
B2000WCN001002,43,02-12,17,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.295081416959951,0.5670039630400265,0.7534436592231685,8.007902146132169e-39,5.297693271006547,0.43561540334559845,0.6612944524235735,3.7746208239195395e-27,0.8174178762414057,0.15228839980171366,0.18513878257359095,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,43,02-12,17,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.261566263149378,0.5724679025340909,0.7566605281986309,2.5326745849931245e-39,5.310018010251087,0.43298634052608964,0.6590493557224155,6.4555126203478695e-27,0.8151260504201681,0.14307979719534092,0.23441195860272446,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,44,02-13,16,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.501009884853785,0.34732002256627525,0.5894154518916559,1.4431311047671904e-20,5.9837653956784775,0.279969905196897,0.5292117236061069,3.4198491366657613e-16,0.7549019607843137,0.15784810372726804,0.15539004849268667,0.47058823529411764,0.17532467532467533,0.47058823529411764,24,27,127,27,205,51,False
B2000WCN001002,44,02-13,16,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.459181029392836,0.3556919608386393,0.5967630052340758,3.642416170870298e-21,6.021103518216828,0.2709560322577995,0.5219627121057643,1.0090418886268077e-15,0.7379679144385026,0.1838627682801669,0.016191388213138036,0.43137254901960786,0.18831168831168832,0.43137254901960786,22,29,125,29,205,51,False
B2000WCN001002,44,02-13,16,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.525441052618186,0.3424051872408953,0.5853013456886731,3.072658700929281e-20,6.198959373440538,0.22724982293919516,0.47989513034780884,3.321730094157263e-13,0.6992615227909346,0.1785462801648683,0.04463872880970343,0.37254901960784315,0.2077922077922078,0.37254901960784315,19,32,122,32,205,51,False
B2000WCN001002,44,02-13,16,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.089712575147265,0.4272933482810505,0.6538160764160075,2.2156968725279702e-26,5.903975809603817,0.2990441383592135,0.5471221499003736,2.1065602531249353e-17,0.769798828622358,0.15847532580010953,0.1520339232557164,0.49019607843137253,0.16883116883116883,0.49019607843137253,25,26,128,26,205,51,False
B2000WCN001002,44,02-13,16,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.343808756714583,0.37850333687918847,0.615898623397504,8.512064597323052e-23,6.0314942911152105,0.2684376012925177,0.5218752858699601,1.0221351160777524e-15,0.7070282658517953,0.19771865469616795,-0.05794836562343497,0.35294117647058826,0.21428571428571427,0.35294117647058826,18,33,121,33,205,51,False
B2000WCN001002,44,02-13,16,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.418689030199488,0.36374485322033157,0.6034571107678093,1.0073011444312071e-21,6.06555196364573,0.2601525378252598,0.5124845520965432,3.9964074247604895e-15,0.7157499363381716,0.17859081321839768,0.04440044238564267,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,44,02-13,16,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.796441498320227,0.4811264280520653,0.6941650531347948,8.315576705272324e-31,5.748077906822815,0.33557368514156727,0.580213318870871,7.709811627853819e-20,0.783677107206519,0.1555948522289753,0.1674466940510967,0.5098039215686274,0.16233766233766234,0.5098039215686274,26,25,129,25,205,51,False
B2000WCN001002,44,02-13,16,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.157282845356882,0.41451355443517623,0.6438475133445426,2.1723447671191165e-25,5.91511602572424,0.29639637446026335,0.5454845088758136,2.7369264074924946e-17,0.73109243697479,0.186442879336244,0.0023857901571614493,0.39215686274509803,0.2012987012987013,0.39215686274509803,20,31,123,31,205,51,False
B2000WCN001002,44,02-13,16,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.2635141188559,0.39413654307526824,0.627826791864073,7.169340755474137e-24,5.948406980764439,0.28845416266735024,0.538387167017816,8.373073317905884e-17,0.725108225108225,0.18044495551310977,0.034479341044252876,0.4117647058823529,0.19480519480519481,0.4117647058823529,21,30,124,30,205,51,False
B2000WCN001002,44,02-13,16,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",4.784086885761064,0.6465428641228552,0.8040882364995847,9.897129131493601e-48,5.068791005183546,0.48333350059967717,0.6952537872281728,6.170803077128552e-31,0.8405907817672523,0.1346508908426181,0.27951315410478406,0.5294117647058824,0.15584415584415584,0.5294117647058824,27,24,130,24,205,51,False
B2000WCN001002,44,02-13,16,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.22846221375722,0.5778307621127752,0.7603991148397532,6.496640602378774e-40,5.259230750340223,0.44378078843849633,0.6666616859146444,1.0268569106169831e-27,0.8176725235548765,0.1524136767644829,0.18446845352337748,0.5686274509803921,0.14285714285714285,0.5686274509803921,29,22,132,22,205,51,False
B2000WCN001002,44,02-13,16,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.095393564807268,0.5990464107150618,0.7741896954008385,3.434801278397206e-42,5.282540677434133,0.4388393197976642,0.6627347504552255,2.6687123817814178e-27,0.8076776165011459,0.1451731257121564,0.2232110252032884,0.5882352941176471,0.13636363636363635,0.5882352941176471,30,21,133,21,205,51,False
B2000WCN001002,45,02-14,15,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.623009432147675,0.3166111243635772,0.5628003877979668,1.0853017333771746e-18,6.060723459271446,0.2576774822093648,0.507641525659747,5.868507241717712e-15,0.7594268476621417,0.15562637476540175,0.16183578025104328,0.47058823529411764,0.17307692307692307,0.47058823529411764,24,27,129,27,207,51,False
B2000WCN001002,45,02-14,15,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.499368647168093,0.34188846947878704,0.586151349942804,1.7186406245185747e-20,6.035004331502186,0.26396431542032894,0.5165502904739825,1.624299992639068e-15,0.7336601307189542,0.1865798122306611,-0.004871590531875025,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,45,02-14,15,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.536224512821294,0.33440342178873816,0.579564102938485,5.723671365723242e-20,6.122111441900544,0.24256362139434817,0.4961081216230341,2.931131773476084e-14,0.697272498743087,0.17177608180049708,0.07485755039347675,0.43137254901960786,0.1858974358974359,0.43137254901960786,22,29,127,29,207,51,False
B2000WCN001002,45,02-14,15,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.128646960625404,0.4148241870505597,0.644425915869378,1.109831093823502e-25,5.895237801058859,0.29766169581923296,0.5456180615111941,1.8726649584125563e-17,0.7435897435897436,0.16186486884657755,0.1282368319247108,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,45,02-14,15,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.324538151874444,0.376818156865947,0.6173878536746542,3.8713123802007563e-23,6.016872428633573,0.2683804445514413,0.5269229743637309,3.469438394568121e-16,0.7561588738059326,0.18066083440013458,0.027006524231854345,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,45,02-14,15,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.548732909951232,0.3318534749113885,0.581215723704878,4.244030637023639e-20,6.113109513616918,0.2447894466374939,0.503823389203782,1.006203885919974e-14,0.715623428858723,0.17135775520776306,0.07711055142063361,0.4117647058823529,0.19230769230769232,0.4117647058823529,21,30,126,30,207,51,False
B2000WCN001002,45,02-14,15,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.873669735171209,0.46250280200959293,0.681000646719069,1.476233982594495e-29,5.770012459167236,0.3271826223900153,0.5738726651595378,1.5838561618488185e-19,0.7528908999497235,0.1626093934337839,0.12422701115583135,0.5098039215686274,0.16025641025641027,0.5098039215686274,26,25,131,25,207,51,False
B2000WCN001002,45,02-14,15,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.153552870271323,0.4100583880137433,0.6411913717752048,2.3059826220216295e-25,5.885076873876328,0.3000806850147625,0.5505180186327802,8.45174537402806e-18,0.7581699346405228,0.1786169174369762,0.03801454307981489,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,45,02-14,15,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.2046013077926,0.40022975270657934,0.6332461035704282,1.339934863886143e-24,5.901140631817989,0.29625450586451807,0.5482443453767395,1.2245421682132077e-17,0.773001508295626,0.15900159095446634,0.1436577211151423,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,45,02-14,15,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",4.766917406122483,0.645976238390904,0.8037293215558483,4.1164912064953456e-48,5.079313245137932,0.47862081129080136,0.691885414218278,8.021803769033198e-31,0.858974358974359,0.12595687839062217,0.3216281696631763,0.6274509803921569,0.12179487179487179,0.6274509803921569,32,19,137,19,207,51,True
B2000WCN001002,45,02-14,15,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.206313868084149,0.5777031413893188,0.7604803142712605,2.646052798910808e-40,5.270473738235651,0.4386380069626443,0.66360906641057,1.2030656143053274e-27,0.8544494720965309,0.1372765559007882,0.2606632549279949,0.6666666666666666,0.10897435897435898,0.6666666666666666,34,17,139,17,207,51,True
B2000WCN001002,45,02-14,15,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.129605838348134,0.5900554209644919,0.7684702722054985,1.2865522306503958e-41,5.363881933383588,0.4185637323857758,0.6510724005819535,2.4015704086167202e-26,0.8618652589240824,0.11893180094019949,0.35946345670102964,0.6470588235294118,0.11538461538461539,0.6470588235294118,33,18,138,18,207,51,True
B2000WCN001002,46,02-15,14,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.6329613817423585,0.3145558165901431,0.5609857474557186,1.4776644273388843e-18,6.060045757085854,0.25784348399762824,0.507801501413194,5.736576174947706e-15,0.7630718954248366,0.15516966961946502,0.16429547844086778,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,46,02-15,14,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.612450570759834,0.31878839936654024,0.5670538533676694,5.225927441847738e-19,6.186582461460964,0.22652672926254258,0.483328972727055,1.6253481363779084e-13,0.7355455002513825,0.18612224446004333,-0.002407246464102064,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,46,02-15,14,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.626838746664584,0.3158206476184361,0.5634642249520067,9.689820572366763e-19,6.231126318063711,0.2153485007336451,0.47040796424309844,8.557371581720634e-13,0.707642031171443,0.1732195243522899,0.06708353456871918,0.35294117647058826,0.21153846153846154,0.35294117647058826,18,33,123,33,207,51,False
B2000WCN001002,46,02-15,14,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.140363907725934,0.41258453177125975,0.6426818533185757,1.648084734534417e-25,5.901747170610404,0.2961098318412103,0.5441660833162084,2.3646413652064676e-17,0.7501256913021619,0.1605924265726931,0.13508988358304097,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,46,02-15,14,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.374111345407122,0.3670105829184024,0.6102288399838739,1.6616772188749467e-22,6.000302501728553,0.2724045251794218,0.529093508632642,2.4949108606692184e-16,0.7664655605832076,0.17710491803309233,0.046157788738062755,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,46,02-15,14,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.576483427497409,0.3261788819449467,0.5749742619345496,1.302644426378565e-19,6.0148872705687,0.2688631341496768,0.5224727525884638,6.771540497778008e-16,0.7761437908496732,0.15309953538999926,0.17544469684187047,0.5098039215686274,0.16025641025641027,0.5098039215686274,26,25,131,25,207,51,False
B2000WCN001002,46,02-15,14,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.906353269357231,0.4565044450255621,0.6766961032152963,4.5121444551320735e-29,5.763853865725458,0.32861811230922944,0.5747385371094618,1.3583691742238302e-19,0.761563599798894,0.1602238237237699,0.13707508512571442,0.5098039215686274,0.16025641025641027,0.5098039215686274,26,25,131,25,207,51,False
B2000WCN001002,46,02-15,14,DYN_COUPLED,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.230335561595881,0.39524421135825827,0.6298855396768548,2.7777091049251924e-24,5.862932062296669,0.3053381931783441,0.5540063199275727,4.758880564305079e-18,0.7712418300653595,0.17521644120860239,0.05632864638670143,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,46,02-15,14,DYN_COUPLED,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.312424571336099,0.37920306905587675,0.6176581849093369,3.661419452973188e-23,5.960387367633518,0.28205253019022325,0.5339901264488611,1.175443920789015e-16,0.7698592257415787,0.16241834432369914,0.12525595325211358,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,46,02-15,14,DYN_PLUS_PASSIVE_TRACER,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",4.739001872207608,0.6501104929934718,0.8063372058683398,1.2078410400332928e-48,5.070562267186559,0.48041579703347426,0.6931800455710446,5.624563218571386e-31,0.8622423328305682,0.12409377940891927,0.33166234868114863,0.6274509803921569,0.12179487179487179,0.6274509803921569,32,19,137,19,207,51,True
B2000WCN001002,46,02-15,14,DYN_PLUS_PASSIVE_TRACER,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.162471239713842,0.5847855603517534,0.7650611117049257,4.743682134238999e-41,5.265550953262089,0.43968617604222615,0.6650284434325855,8.494130994134112e-28,0.8577174459527401,0.13699210032198586,0.2621952605961825,0.6470588235294118,0.11538461538461539,0.6470588235294118,33,18,138,18,207,51,True
B2000WCN001002,46,02-15,14,DYN_PLUS_PASSIVE_TRACER,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend,O3_short_mean,O3_short_trend",5.100689908368526,0.5946641641787835,0.7711805019470293,4.486771194533859e-42,5.306601433126664,0.4309156558913657,0.6603742677673414,2.6408621773676362e-27,0.873805932629462,0.1156190135234409,0.37730529028834603,0.6862745098039216,0.10256410256410256,0.6862745098039216,35,16,140,16,207,51,True
B2000WCN001002,47,02-16,13,VORTEX_STATE,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.645098665160281,0.31204500988675177,0.5587645988395674,2.1503746821134148e-18,6.0626533682267585,0.2572046531890778,0.5071715531830563,6.273471887430653e-15,0.7668426344896933,0.15475570328007468,0.16652499624837613,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,47,02-16,13,VORTEX_STATE,random_forest,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.566127390256932,0.32829935329498827,0.5745143862359021,1.4135233478244128e-19,6.15386736859292,0.2346854646205433,0.49114136590958546,5.752349498991636e-14,0.7447209653092006,0.18589608651030878,-0.001189217053823688,0.43137254901960786,0.1858974358974359,0.43137254901960786,22,29,127,29,207,51,False
B2000WCN001002,47,02-16,13,VORTEX_STATE,gradient_boosting,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean",6.554575739052726,0.3306606922635257,0.5759253057975994,1.0997170110525956e-19,6.156025488755679,0.23414858911108094,0.4888874526922956,7.783389451482928e-14,0.7428355957767722,0.16783534222947663,0.09608137516454951,0.4117647058823529,0.19230769230769232,0.4117647058823529,21,30,126,30,207,51,False
B2000WCN001002,47,02-16,13,WAVE_FORCING,linear_l2,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.173139186823325,0.4062969277888151,0.6378759292604007,4.835884197247605e-25,5.920885852087266,0.29153716119398787,0.5399561132041484,4.621116909818027e-17,0.7571644042232277,0.1597099345607542,0.1398427619414585,0.45098039215686275,0.1794871794871795,0.45098039215686275,23,28,128,28,207,51,False
B2000WCN001002,47,02-16,13,WAVE_FORCING,random_forest,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.555609852450711,0.330449472689467,0.5819809618325719,3.692704262824257e-20,6.123063822200336,0.2423279433601957,0.5050767841314604,8.436059306864014e-15,0.7599296128707893,0.1810235902329947,0.02505281323609987,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
B2000WCN001002,47,02-16,13,WAVE_FORCING,gradient_boosting,"EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",6.7386815716001385,0.29253163070287624,0.5485474384041596,1.16567761920261e-17,6.2478669662984885,0.21112672149433698,0.47288528190252743,6.256986637977153e-13,0.7573529411764706,0.15839992576725187,0.14689813735533241,0.5098039215686274,0.16025641025641027,0.5098039215686274,26,25,131,25,207,51,False
B2000WCN001002,47,02-16,13,DYN_COUPLED,linear_l2,"NAM10_short_mean,NAM50_short_mean,NAM50_short_trend,NAM10_minus_NAM50_short_mean,EP2_100hPa_long_mean,EP2_50hPa_long_mean,DIV2_100hPa_long_mean,EP2_100hPa_short_mean,EP2_100hPa_long_trend",5.9492785267016774,0.4485758767897674,0.6708581976230712,1.992717212906932e-28,5.778276250109434,0.3252540290942423,0.5717790984604153,2.2917792281017416e-19,0.7680995475113122,0.158812433573629,0.14467647483705015,0.49019607843137253,0.16666666666666666,0.49019607843137253,25,26,130,26,207,51,False
